개방자치코드,인허가일자,영업상태코드,상세영업상태,소재지,도로명,사업장명,자본금
3000000,2009-02-17,01,영업중,서울특별시 종로구 경운동 88 ,"서울특별시 종로구 삼일대로 457, 1406호 (경운동)",(주)쏙쏙,23754000
3000000,1998-08-21,01,영업중,서울특별시 종로구 경운동 88 1412호,"서울특별시 종로구 삼일대로 457, 수운회관 1412호 (경운동)",유스드림투어(주),29619000
3000000,1999-06-10,01,영업중,서울특별시 종로구 내수동 75번지 용비어천가 1101호,"서울특별시 종로구 새문안로3길 36, 1101호 (내수동, 용비어천가)",금강산관광(주),13746000
3000000,2012-11-20,01,영업중,서울특별시 종로구 당주동 160 304호,"서울특별시 종로구 새문안로5길 13, 304호 (당주동, 변호사회관)",(주)이모든여행,29811000
3000000,2009-07-01,01,영업중,서울특별시 종로구 인의동 48-2번지 효성주얼리시티 제이비 1315~ 1318호,"서울특별시 종로구 종로 183, 지하1층 제이비 1315~1318호 (인의동, 효성주얼리시티)",(주)SK위드여행사,14795000
3000000,2004-02-23,04,등록취소,서울특별시 종로구 내수동 72번지 경희궁의아침 3단지 1611 ,"서울특별시 종로구 사직로8길 34  (내수동,경희궁의아침 3단지 1611)",(주)프로세계여행,20466000
3000000,2005-12-13,04,등록취소,서울특별시 종로구 신문로1가 238번지 신문로빌딩 B-17호 ,"서울특별시 종로구 새문안로3길 12 (신문로1가,신문로빌딩 B-17호)",(주)아일랜드투어,20817000
3000000,2005-12-21,04,등록취소,서울특별시 종로구 내수동 1번지 대성빌딩504 ,"서울특별시 종로구 새문안로5가길 7  (내수동,대성빌딩504)",(주)시몬투어,3061000
3000000,2005-12-26,04,등록취소,서울특별시 종로구 청진동 136번지 삼공빌딩 6층 ,"서울특별시 종로구 종로5길 13  (청진동,삼공빌딩 6층)",(주)아이티이지여행,4857000
3000000,1992-12-01,04,등록취소,서울특별시 종로구 관철동 252-1번지 ,서울특별시 종로구 청계천로 55  (관철동),(주)경방여행사,60000000
3000000,1996-04-03,04,등록취소,서울특별시 종로구 관훈동 198-16번지 남도빌딩 304호 ,"서울특별시 종로구 인사동7길 33  (관훈동,남도빌딩 304호)",씨에스이벤트항공여행(주),18269000
3000000,1996-04-09,04,등록취소,서울특별시 종로구 수송동 131번지 이마빌딩 지하1층 ,"서울특별시 종로구 종로1길 42, 지하1층 (수송동, 이마빌딩)",(주)나래여행사,36016000
3000000,1996-05-21,04,등록취소,서울특별시 종로구 신문로1가 24-0번지 용마빌딩303호 ,"서울특별시 종로구 새문안로 91  (신문로1가,용마빌딩303호)",오페라여행사(주),4560000
3000000,2001-05-30,04,등록취소,서울특별시 종로구 신문로1가 238-0번지 ,서울특별시 종로구 새문안로3길 12  (신문로1가),주)트러블파크,7470000
3000000,2001-06-11,04,등록취소,서울특별시 종로구 신문로1가 24-0번지 고려빌딩 516호 ,"서울특별시 종로구 새문안로 91  (신문로1가,고려빌딩 516호)",(주)여행디자인,22606000
3000000,2001-08-21,04,등록취소,서울특별시 종로구 신문로1가 58-1번지 구세군빌딩901호 ,"서울특별시 종로구 새문안로 69  (신문로1가,구세군빌딩901호)",주)젤존항공여행사,41812000
3000000,2001-08-21,04,등록취소,서울특별시 종로구 신문로1가 58-14번지 한글회관403 ,"서울특별시 종로구 새문안로3길 7  (신문로1가,한글회관403)",주)지오항공여행사,33859000
3000000,2002-02-27,04,등록취소,서울특별시 종로구 창신동 330-1번지 동대문빌딩 9층 ,"서울특별시 종로구 종로 328  (창신동,동대문빌딩 9층)",주)리치웨이클럽,12467000
3000000,1999-01-22,03,폐업,서울특별시 종로구 신문로1가 24-0번지 고려빌딩916호 ,"서울특별시 종로구 새문안로 91  (신문로1가,고려빌딩916호)",(주)디아이앤(),22098000
3000000,1999-01-30,03,폐업,서울특별시 종로구 삼청동 158-2번지 302호 ,,(주)대세기업,40105000
3000000,1999-03-20,03,폐업,서울특별시 종로구 연건동 195-11번지 임호빌딩 2층 ,"서울특별시 종로구 대학로 45  (연건동,임호빌딩 2층)",(주)애니플여행사,215000
3000000,1999-03-20,03,폐업,서울특별시 종로구 당주동 5-0번지 로얄빌딩1037 ,"서울특별시 종로구 새문안로5길 19  (당주동,로얄빌딩1037)",(주)타이머신 세계여행(국내여행업),20918000
3000000,2007-10-01,03,폐업,서울특별시 종로구 청진동 201-1번지 진학회관 408호,"서울특별시 종로구 종로3길 38, 408호 (청진동, 진학회관)",(주)마스터스투어,907000
3000000,2007-11-01,03,폐업,서울특별시 종로구 종로1가 24번지 르메이에르종로타운 1728호,"서울특별시 종로구 종로 19,  1728호 (종로1가,르메이에르종로타운)",(주)유매재팬,11198000
3000000,2007-11-08,03,폐업,서울특별시 종로구 적선동 156번지 광화문플래티넘 614호 ,"서울특별시 종로구 새문안로5가길 28, 614호 (적선동, 광화문플래티넘)",(주)마루투어앤골프,38557000
3000000,1999-03-23,03,폐업,서울특별시 종로구 신문로1가 24번지 고려빌딩615호 ,"서울특별시 종로구 새문안로 91  (신문로1가,고려빌딩615호)",(주)코리아월드투어,8649000
3000000,1999-04-30,03,폐업,서울특별시 종로구 관훈동 198-1번지 홍익빌딩 707호 ,"서울특별시 종로구 인사동5길 26  (관훈동,홍익빌딩 707호)",주)태승여행개발(),15812000
3000000,1999-08-20,03,폐업,서울특별시 종로구 청진동 182-4번지 원일빌딩 403호 ,"서울특별시 종로구 종로3길 30  (청진동,원일빌딩 403호)",(주)티앤씨여행사,24439000
3000000,1999-10-18,03,폐업,서울특별시 종로구 청진동 184-1번지 삼송빌딩1층 ,"서울특별시 종로구 종로3길 34  (청진동,삼송빌딩1층)",(주)여행뉴스(),42774000
3000000,1999-11-17,03,폐업,서울특별시 종로구  157-8번지 ,,(주)지잎투어,8421000
3000000,1999-11-29,03,폐업,서울특별시 종로구 청진동 184-1번지 삼송빌딩 601호 ,"서울특별시 종로구 종로3길 34  (청진동,삼송빌딩 601호)",(주)와우인터내셔널(),29993000
3000000,1996-09-13,03,폐업,서울특별시 종로구 당주동 5번지 로얄빌딩 5층 ,"서울특별시 종로구 새문안로5길 19  (당주동,로얄빌딩 5층)",(주)조이클럽,23096000
3000000,1996-10-08,03,폐업,서울특별시 종로구 인사동 43-0번지 대일빌딩2층 ,"서울특별시 종로구 인사동길 12  (인사동,대일빌딩2층)",(주)금호개발,26973000
3000000,1996-11-21,03,폐업,서울특별시 종로구  1-0번지 서대문구창천동495 ,,(주)이스타꼬레여행사,36627000
3000000,1996-12-30,03,폐업,서울특별시 종로구  26-0번지 성북구 동소문 6가 세화빌딩5층 ,,하얀여행사,30777000
3000000,2009-07-14,03,폐업,서울특별시 종로구 신문로1가 광화문오피시아 1901호,,(주)트리니티골프투어,29073000
3000000,2004-05-06,03,폐업,서울특별시 종로구 명륜4가 51번지 지하1층 ,"서울특별시 종로구 대명길 25  (명륜4가,지하1층)",(주)에이치비항공여행사,11845000
3000000,2009-07-20,03,폐업,서울특별시 종로구 인사동 98 제일빌딩 ,"서울특별시 종로구 종로11길 10, 제일빌딩 702호 (인사동)",(주)엠제이항공여행사,36545000
3000000,2009-07-17,03,폐업,서울특별시 종로구 내수동 72번지 경희궁의아침3단지 1118호,"서울특별시 종로구 사직로8길 34, 1118호 (내수동,경희궁의아침3단지)",(주)보보스제주,1395000
3000000,2009-07-29,03,폐업,서울특별시 종로구 내수동 72번지 경희궁의아침3단지 1030호,"서울특별시 종로구 사직로8길 34, 1030호 (내수동,경희궁의아침3단지)",순례학교,15109000
3000000,2010-02-25,03,폐업,서울특별시 종로구 관철동 252-1 대신빌딩 607호,"서울특별시 종로구 청계천로 55, 607호 (관철동, 대신빌딩)",(주)위드트래블,37459000
3000000,2000-08-11,03,폐업,서울특별시 종로구 청진동 201-1번지 ,서울특별시 종로구 종로3길 38  (청진동),(주)천하여행사,26436000
3000000,2000-10-04,03,폐업,서울특별시 종로구 당주동 5-0번지 로얄빌딩420 ,"서울특별시 종로구 새문안로5길 19  (당주동,로얄빌딩420)",(주)여행박사(),20114000
3000000,2000-10-06,03,폐업,서울특별시 종로구 적선동 156번지 쌍용플래티넘 718 ,"서울특별시 종로구 새문안로5가길 28  (적선동,쌍용플래티넘 718)",(주)에펠항공여행사(),31847000
3000000,2008-06-13,03,폐업,서울특별시 종로구 종로1가 24번지 르메이에르종로타운1 제2026호 ,"서울특별시 종로구 종로 19  (종로1가,르메이에르종로타운1 제2026호)",고앤컴,7837000
3000000,2008-06-20,03,폐업,서울특별시 종로구 수송동 58번지 두산위브파빌리온 1212호 ,"서울특별시 종로구 삼봉로 81  (수송동,두산위브파빌리온 1212호)",(주)왓쩝글로벌인턴피아,20088000
3000000,2008-07-07,03,폐업,서울특별시 종로구 내자동 198번지 서라벌빌딩 제3층 ,,(주)봄여름가을겨울여행,22365000
3000000,2008-07-15,03,폐업,서울특별시 종로구 인의동 48-2번지 효성주얼리시티 비동 506호,"서울특별시 종로구 종로 183, 비동 506호 (인의동, 효성주얼리시티)",(주)용진항공여행사,23718000
3000000,2008-07-17,03,폐업,서울특별시 종로구 낙원동 58-1번지 종로오피스텔 1021호,"서울특별시 종로구 삼일대로30길 21, 1021호 (낙원동,종로오피스텔)",(주)동방이피티,29019000
3000000,2010-12-01,03,폐업,서울특별시 종로구 수송동 두산위브파빌리온 741호 ,,알여행(주),25348000
3000000,2011-05-04,03,폐업,서울특별시 종로구 신문로1가 58-1번지 구세군회관 3층 ,"서울특별시 종로구 새문안로 69  (신문로1가,구세군회관 3층)",(주)시티미디어,38237000
3000000,2011-05-17,03,폐업,서울특별시 종로구 내수동 75번지 용비어천가 230호,"서울특별시 종로구 새문안로3길 36, 230호 (내수동,용비어천가)",(주)엘케이투어,37431000
3000000,2011-05-27,03,폐업,서울특별시 종로구 경운동 운현궁SK허브 102동 808호,,(주)애플여행사,14738000
3000000,2011-06-20,03,폐업,서울특별시 종로구 종로5가 321-3 4층 ,"서울특별시 종로구 종로36길 14, 4층 (종로5가)",앞다투어,36994000
3000000,2011-06-23,03,폐업,서울특별시 종로구 신문로1가 광화문오피시아 1208호,,(주)아이넷투어,20271000
3000000,2017-01-23,03,폐업,서울특별시 종로구 신문로1가 24번지 고려빌딩 616호,"서울특별시 종로구 새문안로 91, 616호 (신문로1가, 고려빌딩)",(주)호주퍼시픽투어스,14799000
3000000,2001-10-25,03,폐업,"서울특별시 종로구 신문로1가 163번지 오피시아빌딩 1419,1420,1421,1422호 ","서울특별시 종로구 새문안로 92  (신문로1가,오피시아빌딩 1419,1420,1421,1422호)",(주)에스지항공여행사,14885000
3000000,2001-11-01,03,폐업,서울특별시 종로구 내수동 167번지 세종로대우빌딩 복합동816호 ,"서울특별시 종로구 새문안로3길 30  (내수동,세종로대우빌딩 복합동816호)",주)국제여운,39980000
3000000,2001-11-05,03,폐업,서울특별시 종로구 내수동 1-0번지 대성빌딩 204호 ,"서울특별시 종로구 새문안로5가길 7  (내수동,대성빌딩 204호)",(주)라파엘여행클럽,3023000
3000000,2001-11-12,03,폐업,서울특별시 종로구 당주동 100-0번지 ,서울특별시 종로구 세종대로23길 54  (당주동),주)케이비씨여행사,23572000
3000000,2001-11-28,03,폐업,서울특별시 종로구 내수동 167번지 제복합동 1009 ,"서울특별시 종로구 새문안로3길 30  (내수동,제복합동 1009)",(주)센타투어,4900000
3000000,2001-11-30,03,폐업,서울특별시 종로구 낙원동 58-1번지 ,서울특별시 종로구 삼일대로30길 21  (낙원동),주)드림투어21여행사,2120000
3000000,2001-12-04,03,폐업,서울특별시 종로구 신문로1가 25-2번지 용마빌딩501호 ,,(주)레인보우여행사,22005000
3000000,2001-12-05,03,폐업,서울특별시 종로구 숭인동 201-6번지 삼광빌딩 501호 ,"서울특별시 종로구 난계로29길 33-5  (숭인동,삼광빌딩 501호)",주)여자와여행,20833000
3000000,2009-10-26,03,폐업,서울특별시 종로구 종로2가 9번지 Y.M.C.A 506호,"서울특별시 종로구 종로 69, 506호 (종로2가,Y.M.C.A)",(주)탑항공,33009000
3000000,2017-06-16,03,폐업,서울특별시 종로구 운니동 98-78번지 2층 203호,"서울특별시 종로구 율곡로 84, 2층 (운니동, 가든타워)",투어몰엔티에스(주),24550000
3000000,2017-07-17,03,폐업,서울특별시 종로구 청진동 128번지 16층 ,"서울특별시 종로구 종로5길 7, 16층 (청진동, Tower 8)",주식회사 트래블디퍼런트,26591000
3000000,2017-11-06,03,폐업,서울특별시 종로구 종로1가 24 르메이에르종로타운 A동 611호,"서울특별시 종로구 종로 19, A동 611호 (종로1가)",(주)리코여행사,42936000
3000000,2017-11-14,03,폐업,서울특별시 종로구 사직동 9번지 광화문 풍림스페이스본 503호,"서울특별시 종로구 사직로8길 4, 503호 (사직동, 광화문 풍림스페이스본)",(주)야후투어,11147000
3000000,1997-12-06,03,폐업,서울특별시 종로구 관철동 7-12번지 동일빌딩8층 ,"서울특별시 종로구 삼일대로 385-1  (관철동,동일빌딩8층)",(주)으뜸세계여행,29273000
3000000,1997-12-12,03,폐업,서울특별시 종로구 당주동 145-0번지 미도파광화눔빌딩302 ,"서울특별시 종로구 세종대로23길 47  (당주동,미도파광화눔빌딩302)",메트로여행,21678000
3000000,1997-12-29,03,폐업,서울특별시 종로구  1-0번지 중구회현동2가27삼양 빌딩동 1층호,,(주)클럽리치여행사,23243000
3000000,1998-01-05,03,폐업,서울특별시 종로구 관철동 45-1번지 대왕빌딩4층 ,"서울특별시 종로구 우정국로2길 21  (관철동,대왕빌딩4층)",동양고속훼리(주)(),37712000
3000000,1998-01-30,03,폐업,서울특별시 종로구 인사동 43-0번지 대일빌딩1208호 ,"서울특별시 종로구 인사동길 12  (인사동,대일빌딩1208호)",(주)미토스여행사(),32091000
3000000,1998-02-05,03,폐업,서울특별시 종로구 내수동 1-0번지 대성빌딩 508호 ,"서울특별시 종로구 새문안로5가길 7  (내수동,대성빌딩 508호)",(주)트리만여행사,5356000
